"","subplot_id","disturbance_severity","treatment","name","mean2018","mean2020","diffMean","logRR","s","cohens.d"
"229","A01E",85,"B","porosity",0.75,0.71,-0.0533333333333334,0.0548082364949952,0.730273921210391,0.0547739674637458
"230","A01E",85,"B","clumping_index",0.85,0.91,0.0705882352941177,-0.0682082500265337,0.880511215147201,-0.0681422325665318
"231","A01E",85,"B","mean_height_mean",10.55,10.5,-0.00473933649289106,0.0047506027585978,10.5250296911695,0.00475058042277549
"232","A01E",85,"B","moch",20.82,21.96,0.0547550432276657,-0.0533085534545071,21.3975933226146,-0.0532770196541292
"233","A01E",85,"B","max_ht",31.18,31.02,-0.00513149454778705,0.00514470588123766,31.1001028937205,0.00514467751270065
"234","A01E",85,"B","p10",1.43,1.3,-0.0909090909090908,0.0953101798043247,1.36654674270586,0.0951302988308987
"235","A01E",85,"B","p25",1.83,2.02,0.103825136612022,-0.0987815445597838,1.92734273028956,-0.098581324957941
"236","A01E",85,"B","p50",6.56,4.98,-0.240853658536585,0.275560711919436,5.82383035467209,0.271299111371344
"237","A01E",85,"B","p75",11.91,11.11,-0.0671704450041982,0.0695327797156702,11.516948380539,0.0694628449799963
"238","A01E",85,"B","p90",18.14,20.84,0.148842337375965,-0.138754772198176,19.5366987999508,-0.138201444760299
"239","A01E",85,"B","cover_fraction",96.71,96.41,-0.00310205769827316,0.00310687905258272,96.5601165078005,0.00310687280473364
"240","A01E",85,"B","vai_mean",6.84,6.6,-0.0350877192982456,0.0357180826020792,6.72107134317141,0.0357085928337659
"241","A01W",85,"T","rugosity",25.15,27.02,0.0743538767395627,-0.0717194359863046,26.1017518569157,-0.0716427008520712
"242","A01W",85,"T","top_rugosity",8.83,8.22,-0.0690826727066817,0.0715848055477801,8.5304542669192,0.0715085012958287
"243","A01W",85,"T","enl",21.59,24.74,0.145900880037054,-0.136191122437626,23.2184807857879,-0.135667791060995
"244","A01W",85,"T","fhd",2.95,3.05,0.0338983050847456,-0.0333364202675917,3.0004166377355,-0.0333287046679865
"245","A01W",85,"T","porosity",0.75,0.72,-0.04,0.0408219945202552,0.735153045290571,0.0408078293250387
"246","A01W",85,"T","clumping_index",0.92,0.94,0.0217391304347825,-0.0215062052209635,0.930053761886914,-0.0215041332228187
"247","A01W",85,"T","mean_height_mean",10.39,10.87,0.0461982675649662,-0.045162896021982,10.6327089680852,-0.0451437165675041
"248","A01W",85,"T","moch",16.1,20.05,0.245341614906832,-0.219409881762161,18.1825809499092,-0.217240886257115
"249","A01W",85,"T","max_ht",28.65,29.61,0.0335078534031414,-0.0329586989527514,29.1339544174834,-0.0329512426031635
"250","A01W",85,"T","p10",1.58,1.71,0.0822784810126582,-0.079068523475693,1.64628369365672,-0.0789657338531032
"251","A01W",85,"T","p25",2.3,2.33,0.0130434782608697,-0.0129591446425053,2.31504859560226,-0.0129586912590039
"252","A01W",85,"T","p50",3.96,4.92,0.242424242424242,-0.217064505237827,4.46587057582281,-0.214963685960184
"253","A01W",85,"T","p75",11.82,12.84,0.0862944162436548,-0.0827722862838629,12.3405429378127,-0.0826543860460637
"254","A01W",85,"T","p90",16.88,19.46,0.152843601895735,-0.142231587590048,18.2157349563502,-0.141635789397593
"255","A01W",85,"T","cover_fraction",98.89,95.16,-0.0377186773182324,0.0384484358471425,97.0429227197944,0.0384365999648439
"256","A01W",85,"T","vai_mean",7.53,7.01,-0.0690571049136787,0.0715573407653036,7.27464775779556,0.0714811242156385
"257","A02E",45,"T","rugosity",29.15,20.57,-0.294339622641509,0.348621209131636,25.2274394261487,0.340105860728247
"258","A02E",45,"T","top_rugosity",9.53,9,-0.055613850996852,0.0572201403298912,9.26878902554158,0.0571811483182434
"259","A02E",45,"T","enl",14.75,16.68,0.130847457627119,-0.122967314144772,15.7446006618142,-0.122581705402086
"260","A02E",45,"T","fhd",2.42,2.49,0.0289256198347109,-0.0285151703080213,2.45524947815899,-0.0285103410560495
"261","A02E",45,"T","porosity",0.81,0.81,0,0,0.81,0
"262","A02E",45,"T","clumping_index",0.79,0.84,0.0632911392405062,-0.061368946376292,0.815383345427168,-0.0613208502238976
"263","A02E",45,"T","mean_height_mean",6.74,6.42,-0.0474777448071217,0.0486418072223459,6.58194500128951,0.0486178477543199
"264","A02E",45,"T","moch",14.18,13.12,-0.07475317348378,0.0776947375880385,13.6602855021409,0.0775972068690567
"265","A02E",45,"T","max_ht",29.58,29.72,0.00473292765382017,-0.0047217625669047,29.6500826305763,-0.00472174063540813
"266","A02E",45,"T","p10",1.45,1.53,0.0551724137931035,-0.0537041789718611,1.49053681604984,-0.0536719382832909
"267","A02E",45,"T","p25",1.67,2.05,0.227544910179641,-0.205016166721653,1.86967911685401,-0.203243431760313
"268","A02E",45,"T","p50",2.31,2.76,0.194805194805195,-0.177983155195356,2.54496561862828,-0.176819677525761
"269","A02E",45,"T","p75",4.2,5.98,0.423809523809524,-0.353336042673218,5.16722362589428,-0.344478994692617
"270","A02E",45,"T","p90",13.5,12.5,-0.0740740740740741,0.0769610411361284,13.0096118312577,0.0768662442024088
"271","A02E",45,"T","cover_fraction",96.9,98.74,0.0189886480908152,-0.0188106139339961,97.8243262179709,-0.0188092274297921
"272","A02E",45,"T","vai_mean",6.85,6.55,-0.0437956204379562,0.0447836026269734,6.70167889412795,0.0447649021594964
"273","A02W",45,"B","rugosity",32.23,19.8,-0.385665529010239,0.487215758126857,26.7470830185275,0.464723573459949
"274","A02W",45,"B","top_rugosity",8.85,8.77,-0.00903954802259888,0.00908065263574656,8.81009080543441,0.0090804966448987
"275","A02W",45,"B","enl",18.43,23.59,0.279978296256104,-0.246843121737852,21.1678175540134,-0.243766273345532
"276","A02W",45,"B","fhd",2.64,2.88,0.0909090909090908,-0.0870113769896297,2.76260746397312,-0.0868744485526138
"277","A02W",45,"B","porosity",0.81,0.72,-0.111111111111111,0.117783035656384,0.766322386466688,0.117444043902941
"278","A02W",45,"B","clumping_index",0.87,0.9,0.0344827586206897,-0.0339015516756813,0.885127109515916,-0.0338934370865754
"279","A02W",45,"B","mean_height_mean",8.64,12.99,0.503472222222222,-0.407777247866544,11.0315388772374,-0.394323951391391
"280","A02W",45,"B","moch",17.65,21.04,0.192067988668555,-0.175689604490203,19.4191155823328,-0.174570257107083
"281","A02W",45,"B","max_ht",32.97,31.87,-0.0333636639369123,0.0339329286543945,32.4246649944144,0.0339247915187247
"282","A02W",45,"B","p10",1.35,3.08,1.28148148148148,-0.824825004535145,2.37790874509515,-0.727530021313233
"283","A02W",45,"B","p25",1.7,5.23,2.07647058823529,-1.12378302701466,3.88863086445602,-0.907774515772612
"284","A02W",45,"B","p50",4.27,9.41,1.20374707259953,-0.790159126356755,7.30688031926074,-0.703446583961571
"285","A02W",45,"B","p75",10.69,14.07,0.316183348924228,-0.274736146089344,12.494818926259,-0.270512123460759
"286","A02W",45,"B","p90",18.27,17.29,-0.053639846743295,0.0551320706947163,17.786750686958,0.0550971910073817
"287","A02W",45,"B","cover_fraction",92.52,98.4,0.0635538261997407,-0.0616159666949694,95.5052626822208,-0.0615672878631287
"288","A02W",45,"B","vai_mean",5.87,7.28,0.240204429301533,-0.21527622836859,6.61268856063855,-0.213226433858219
"289","A03E",65,"B","rugosity",22.01,20.84,-0.0531576556110859,0.0546226786532043,21.4329850930756,0.05458875629872
"290","A03E",65,"B","top_rugosity",6.98,6.39,-0.0845272206303726,0.0883146483848379,6.69150580960668,0.0881714843844214
"291","A03E",65,"B","enl",21.39,21.2,-0.00888265544647037,0.00892234141634757,21.2952119031486,0.00892219344255078
"292","A03E",65,"B","fhd",2.97,2.9,-0.0235690235690237,0.0238512158221801,2.93520868082663,0.0238483895394744
"293","A03E",65,"B","porosity",0.71,0.71,0,0,0.71,0
"294","A03E",65,"B","clumping_index",0.92,0.91,-0.0108695652173913,0.0109290705321902,0.915013661100205,0.010928798579877
"295","A03E",65,"B","mean_height_mean",11.21,10.28,-0.0829616413916148,0.0866059770570496,10.7550569501049,0.086470950764322
"296","A03E",65,"B","moch",17.79,18.37,0.032602585722316,-0.0320823975492906,18.0823256247641,-0.0320755201535405
"297","A03E",65,"B","max_ht",27.86,27.65,-0.00753768844221109,0.00756624038331588,27.7551986121519,0.00756615014486178
"298","A03E",65,"B","p10",1.61,1.7,0.0559006211180123,-0.0543940720657987,1.65561166944426,-0.0543605735940544
"299","A03E",65,"B","p25",2.53,2.29,-0.0948616600790513,0.0996674851732804,2.41298570240273,0.0994618408890777
"300","A03E",65,"B","p50",5.38,5.22,-0.0297397769516729,0.0301909722791457,5.30060373919802,0.0301852407522559
"301","A03E",65,"B","p75",12.55,11.77,-0.0621513944223108,0.0641667443056077,12.1662525043663,0.0641117714530475
"302","A03E",65,"B","p90",16.95,16.93,-0.00117994100294983,0.0011806376814154,16.9400029515936,0.00118063733856186
"303","A03E",65,"B","cover_fraction",98.31,94.5,-0.038754958803784,0.0395259168791358,96.4238199305545,0.0395130581089196
"304","A03E",65,"B","vai_mean",7.28,6.66,-0.0851648351648352,0.0890113776562968,6.97689042482394,0.0888648039811583
"305","A03W",65,"T","rugosity",20.42,18.21,-0.10822722820764,0.114543918997003,19.3465823855274,0.114232062074862
"306","A03W",65,"T","top_rugosity",7.66,7.02,-0.0835509138381202,0.0872487657147802,7.34697216545701,0.087110715215319
"307","A03W",65,"T","enl",20.72,19.94,-0.0376447876447875,0.0383716528575898,20.3337404330831,0.0383598877229165
"308","A03W",65,"T","fhd",2.94,2.83,-0.0374149659863945,0.038132869695444,2.88552421580551,0.0381213227729897
"309","A03W",65,"T","porosity",0.73,0.74,0.0136986301369863,-0.0136056520557786,0.73501700660597,-0.0136051273781762
"310","A03W",65,"T","clumping_index",0.92,0.92,0,0,0.92,0
"311","A03W",65,"T","mean_height_mean",9.8,8.85,-0.0969387755102042,0.101964926656688,9.3370900177732,0.10174476182533
"312","A03W",65,"T","moch",14.78,14.1,-0.0460081190798376,0.0471001181359332,14.4440022154526,0.0470783644212209
"313","A03W",65,"T","max_ht",27.07,26.14,-0.0343553749538234,0.034959395430134,26.6090633055732,0.0349504974797521
"314","A03W",65,"T","p10",1.81,1.73,-0.0441988950276243,0.0452054367680468,1.77045191970864,0.0451862030871562
"315","A03W",65,"T","p25",2.49,2.71,0.0883534136546184,-0.0846659244149932,2.60232588274413,-0.0845397578600002
"316","A03W",65,"T","p50",4.7,4.25,-0.0957446808510639,0.100643525779688,4.48065285421667,0.100431793009028
"317","A03W",65,"T","p75",9.9,9.83,-0.0070707070707071,0.00709582298146908,9.86506208799519,0.00709574854933588
"318","A03W",65,"T","p90",14.64,13.62,-0.0696721311475411,0.0722182078117993,14.1392008260722,0.0721398622558043
"319","A03W",65,"T","cover_fraction",98.44,97.91,-0.00538399024786673,0.00539853615687504,98.1753576515003,0.00539850337883543
"320","A03W",65,"T","vai_mean",7.41,7.19,-0.029689608636977,0.0301392675750402,7.30082872008377,0.0301335654396061
"321","A04E",0,"B","rugosity",43.38,40.35,-0.0698478561549101,0.0724071106827706,41.8924032492766,0.0723281493775921
"322","A04E",0,"B","top_rugosity",9.82,9.62,-0.0203665987780042,0.0205768576887595,9.72051438968124,0.0205750428405631
"323","A04E",0,"B","enl",25.89,22.3,-0.138663576670529,0.149270115297373,24.1617683541582,0.148581840011812
"324","A04E",0,"B","fhd",2.99,2.75,-0.0802675585284282,0.0836724757241152,2.87250761530757,0.0835506923362159
"325","A04E",0,"B","porosity",0.77,0.79,0.025974025974026,-0.0256424306133377,0.780064099930256,-0.0256389186501317
"326","A04E",0,"B","clumping_index",0.93,0.89,-0.0430107526881721,0.0439631234211162,0.910219753685889,0.0439454316806706
"327","A04E",0,"B","mean_height_mean",11.5,9.52,-0.172173913043478,0.188952186565931,10.5565240491366,0.187561738199416
"328","A04E",0,"B","moch",21.87,18.2,-0.167809785093736,0.183694240605927,20.1188580689859,0.182415919801008
"329","A04E",0,"B","max_ht",35.11,35.04,-0.00199373397892339,0.0019957241121502,35.0750174625758,0.0019957224561524
"330","A04E",0,"B","p10",1.58,1.72,0.0886075949367088,-0.0848994437864862,1.65148418097177,-0.0847722319190613
"331","A04E",0,"B","p25",2.42,2.26,-0.0661157024793389,0.0684027268844006,2.34136712200372,0.0683361436557089
"332","A04E",0,"B","p50",7.56,4.82,-0.362433862433862,0.450097262128933,6.33979494936548,0.432190634221417
"333","A04E",0,"B","p75",12.6,11.59,-0.0801587301587301,0.0835541566057719,12.105537988871,0.0834328883960813
"334","A04E",0,"B","p90",18.64,18.69,0.00268240343347643,-0.0026788122100264,18.6650167425588,-0.00267880820519137
"335","A04E",0,"B","cover_fraction",93.94,95.88,0.0206514796678731,-0.0204411289673345,94.914956671749,-0.0204393497929861
"336","A04E",0,"B","vai_mean",6.48,6.72,0.0370370370370369,-0.0363676441708747,6.60109081894803,-0.0363576273350298
"337","A04W",0,"T","rugosity",14.24,12.81,-0.100421348314607,0.105828790075187,13.5438860745356,0.105582695552098
"338","A04W",0,"T","top_rugosity",5.22,4.99,-0.0440613026819923,0.04506149213112,5.10629513443945,0.0450424415245336
"339","A04W",0,"T","enl",22.41,23.46,0.0468540829986613,-0.0457895554124938,22.9410080423681,-0.0457695667976241
"340","A04W",0,"T","fhd",3.08,3.09,0.00324675324675318,-0.00324149392417096,3.0850040518612,-0.00324148682850732
"341","A04W",0,"T","porosity",0.68,0.75,0.102941176470588,-0.0979804083602037,0.715856130797243,-0.0977850115246502
"342","A04W",0,"T","clumping_index",0.91,0.92,0.010989010989011,-0.0109290705321903,0.915013661100205,-0.010928798579877
"343","A04W",0,"T","mean_height_mean",18.31,16.86,-0.0791916985253959,0.0825034061127098,17.5999389203486,0.0823866495538544
"344","A04W",0,"T","moch",22.38,22.06,-0.0142984807864165,0.0144016890584227,22.2205760501388,0.0144010667985361
"345","A04W",0,"T","max_ht",28.8,32.1,0.114583333333333,-0.10848064299407,30.4946716657189,-0.108215626525658
"346","A04W",0,"T","p10",5.93,2.97,-0.499156829679595,0.691462260195026,4.68965883620547,0.631175977482195
"347","A04W",0,"T","p25",9.63,8.44,-0.123572170301142,0.131900917202169,9.05457066900469,0.131425336827241
"348","A04W",0,"T","p50",14.97,15.31,0.0227120908483634,-0.0224580112380553,15.1409543952817,-0.02245565181188
"349","A04W",0,"T","p75",18.64,19.45,0.0434549356223175,-0.0425372608070102,19.0493057616282,-0.042521234638987
"350","A04W",0,"T","p90",21.99,21.21,-0.0354706684856752,0.0361150359900787,21.6035205464295,0.0361052263830634
"351","A04W",0,"T","cover_fraction",99.7,99.26,-0.00441323971915745,0.00442300680849786,99.4802432646805,0.00442298878209736
"352","A04W",0,"T","vai_mean",7.9,7.55,-0.0443037974683545,0.0453151962120425,7.72698194640055,0.0452958221499457
"353","B01E",0,"B","rugosity",22.66,19.19,-0.153133274492498,0.166211945580252,20.9968057094407,0.165263233275517
"354","B01E",0,"B","top_rugosity",6.18,6.12,-0.00970873786407761,0.00975617494536466,6.15007317029643,0.00975598148812067
"355","B01E",0,"B","enl",20.08,20.66,0.0288844621513945,-0.0284751688679641,20.3720642056714,-0.0284703599077865
"356","B01E",0,"B","fhd",3.08,2.95,-0.0422077922077922,0.0431244266337546,3.01570058195438,0.0431077278619454
"357","B01E",0,"B","porosity",0.73,0.73,0,0,0.73,0
"358","B01E",0,"B","clumping_index",0.88,0.89,0.0113636363636364,-0.0112995552539334,0.885014124181078,-0.0112992546974922
"359","B01E",0,"B","mean_height_mean",13.29,11.49,-0.135440180586907,0.14553478086449,12.4226446459681,0.144896682735283
"360","B01E",0,"B","moch",18.99,19.38,0.0205371248025277,-0.0203290816384257,19.1859909830063,-0.0203273315590233
"361","B01E",0,"B","max_ht",28.64,29.02,0.013268156424581,-0.0131809053635969,28.8306260771423,-0.013180428305068
"362","B01E",0,"B","p10",1.91,1.83,-0.0418848167539266,0.0427872752052088,1.8704277585622,0.0427709648949479
"363","B01E",0,"B","p25",2.89,2.52,-0.1280276816609,0.136997600601009,2.71131886726737,0.136464952339932
"364","B01E",0,"B","p50",7.35,6.81,-0.073469387755102,0.0763081930633243,7.0851464346194,0.0762157853733912
"365","B01E",0,"B","p75",13.71,13.46,-0.0182348650619985,0.0184031693576412,13.5855750706402,0.0184018710065705
"366","B01E",0,"B","p90",15.7,15.28,-0.0267515923566879,0.027115928615888,15.4914234336293,0.0271117758674293
"367","B01E",0,"B","cover_fraction",97.72,99.02,0.0133033155955792,-0.0132156035437373,98.37214748088,-0.0132151227079054
"368","B01E",0,"B","vai_mean",7.36,7.48,0.016304347826087,-0.0161728592456011,7.42024258363566,-0.0161719780246328
"369","B01W",0,"T","rugosity",27.84,21.4,-0.23132183908046,0.263082913438413,24.8296757932922,0.259367059546536
"370","B01W",0,"T","top_rugosity",9.32,8.23,-0.116952789699571,0.124376614008521,8.79190821153178,0.123977636455567
"371","B01W",0,"T","enl",15.61,17.84,0.142857142857143,-0.133531392624523,16.7621254618858,-0.133038021047548
"372","B01W",0,"T","fhd",2.63,2.58,-0.0190114068441064,0.0191944472561472,2.60511995885026,0.0191929741393048
"373","B01W",0,"T","porosity",0.79,0.74,-0.0632911392405064,0.0653827592628517,0.765408387725141,0.0653246042267766
"374","B01W",0,"T","clumping_index",0.79,0.77,-0.0253164556962026,0.0256424306133377,0.780064099930256,0.0256389186501317
"375","B01W",0,"T","mean_height_mean",6.97,6.73,-0.0344332855093256,0.035040081115796,6.85105101426051,0.0350311214294621
"376","B01W",0,"T","moch",13.46,15.3,0.136701337295691,-0.128130504181808,14.4093997099116,-0.127694424267678
"377","B01W",0,"T","max_ht",29.52,29.41,-0.00372628726287261,0.00373324716636806,29.4650513320442,0.00373323632667053
"378","B01W",0,"T","p10",1.42,1.62,0.140845070422535,-0.131769277631123,1.52328592194637,-0.131295114803169
"379","B01W",0,"T","p25",1.78,2.04,0.146067415730337,-0.136336443552131,1.91441897190766,-0.135811441390448
"380","B01W",0,"T","p50",2.77,2.93,0.0577617328519856,-0.0561551028297288,2.85112258592997,-0.0561182464723143
"381","B01W",0,"T","p75",5.02,5.14,0.0239043824701195,-0.0236231457634359,5.08035431835221,-0.0236203997753687
"382","B01W",0,"T","p90",9.61,10.97,0.141519250780437,-0.132360051304938,10.3124439392416,-0.131879504801461
"383","B01W",0,"T","cover_fraction",96.5,99.03,0.0262176165803109,-0.0258798261882711,97.7731836957353,-0.0258762157921872
"384","B01W",0,"T","vai_mean",7.06,7.37,0.0439093484419264,-0.0429726546960946,7.21666474210906,-0.0429561315480208
"385","B02E",45,"T","rugosity",NA,15.8,NA,NA,NA,NA
"386","B02E",45,"T","top_rugosity",NA,6.72,NA,NA,NA,NA
"387","B02E",45,"T","enl",NA,19.83,NA,NA,NA,NA
"388","B02E",45,"T","fhd",NA,2.96,NA,NA,NA,NA
"389","B02E",45,"T","porosity",NA,0.73,NA,NA,NA,NA
"390","B02E",45,"T","clumping_index",NA,0.9,NA,NA,NA,NA
"391","B02E",45,"T","mean_height_mean",NA,9.91,NA,NA,NA,NA
"392","B02E",45,"T","moch",NA,15.28,NA,NA,NA,NA
"393","B02E",45,"T","max_ht",NA,27.24,NA,NA,NA,NA
"394","B02E",45,"T","p10",NA,1.59,NA,NA,NA,NA
"395","B02E",45,"T","p25",NA,2.51,NA,NA,NA,NA
"396","B02E",45,"T","p50",NA,4.74,NA,NA,NA,NA
"397","B02E",45,"T","p75",NA,9.35,NA,NA,NA,NA
"398","B02E",45,"T","p90",NA,13.63,NA,NA,NA,NA
"399","B02E",45,"T","cover_fraction",NA,99.05,NA,NA,NA,NA
"400","B02E",45,"T","vai_mean",NA,7.51,NA,NA,NA,NA
"401","B02W",45,"B","rugosity",NA,24.92,NA,NA,NA,NA
"402","B02W",45,"B","top_rugosity",NA,8.07,NA,NA,NA,NA
"403","B02W",45,"B","enl",NA,24.98,NA,NA,NA,NA
"404","B02W",45,"B","fhd",NA,3,NA,NA,NA,NA
"405","B02W",45,"B","porosity",NA,0.7,NA,NA,NA,NA
"406","B02W",45,"B","clumping_index",NA,0.93,NA,NA,NA,NA
"407","B02W",45,"B","mean_height_mean",NA,10.93,NA,NA,NA,NA
"408","B02W",45,"B","moch",NA,21.04,NA,NA,NA,NA
"409","B02W",45,"B","max_ht",NA,30.84,NA,NA,NA,NA
"410","B02W",45,"B","p10",NA,2.21,NA,NA,NA,NA
"411","B02W",45,"B","p25",NA,3.59,NA,NA,NA,NA
"412","B02W",45,"B","p50",NA,6.55,NA,NA,NA,NA
"413","B02W",45,"B","p75",NA,11.63,NA,NA,NA,NA
"414","B02W",45,"B","p90",NA,18.18,NA,NA,NA,NA
"415","B02W",45,"B","cover_fraction",NA,96.22,NA,NA,NA,NA
"416","B02W",45,"B","vai_mean",NA,6.68,NA,NA,NA,NA
"417","B03E",85,"B","rugosity",18.87,20.71,0.0975092739798622,-0.0930433160270339,19.8113729963372,-0.0928759455662252
"418","B03E",85,"B","top_rugosity",7.23,7.1,-0.0179806362378978,0.0181442521234038,7.16529482994245,0.0181430078015429
"419","B03E",85,"B","enl",15.41,17.79,0.154445165476963,-0.143619852345719,16.642598955692,-0.143006510361533
"420","B03E",85,"B","fhd",2.53,2.56,0.0118577075098815,-0.0117879557520424,2.54504420393831,-0.0117876145151337
"421","B03E",85,"B","porosity",0.72,0.73,0.0138888888888889,-0.0137933221323359,0.725017241174305,-0.0137927754432475
"422","B03E",85,"B","clumping_index",0.83,0.83,0,0,0.83,0
"423","B03E",85,"B","mean_height_mean",7.86,7.4,-0.0585241730279898,0.0603066062309911,7.63346579215496,0.0602609630441718
"424","B03E",85,"B","moch",14.21,15.76,0.109078114004222,-0.103529142320724,15.0050274908112,-0.103298711111938
"425","B03E",85,"B","max_ht",26.63,27.31,0.0255351107773188,-0.0252145356597728,26.9721430368445,-0.0252111965694052
"426","B03E",85,"B","p10",1.63,1.48,-0.0920245398773006,0.0965379270426472,1.55680763101932,0.096351017949332
"427","B03E",85,"B","p25",2.27,1.94,-0.145374449339207,0.157091858418075,2.11145684303516,0.15629019417969
"428","B03E",85,"B","p50",3.38,2.95,-0.127218934911243,0.136070539143199,3.17229412255547,0.13554859145709
"429","B03E",85,"B","p75",6.25,6.95,0.112,-0.106160195828391,6.60927378764112,-0.105911787359899
"430","B03E",85,"B","p90",14.64,16.05,0.0963114754098361,-0.0919513410428594,15.361186477613,-0.0917897847314658
"431","B03E",85,"B","cover_fraction",97.89,93.31,-0.0467872101338237,0.0479171160274083,95.6274233679858,0.0478942110818526
"432","B03E",85,"B","vai_mean",7.14,6.07,-0.149859943977591,0.162354171280086,6.62663187448948,0.161469660646033
"433","B03W",85,"T","rugosity",29.26,31.06,0.0615174299384825,-0.0596994221285626,30.1734253938793,-0.0596551427788881
"434","B03W",85,"T","top_rugosity",9.56,8.98,-0.0606694560669456,0.0625878447492016,9.27453502877638,0.0625368277978806
"435","B03W",85,"T","enl",21.91,22.51,0.0273847558192607,-0.0270165013112658,22.2120260219549,-0.0270123940700838
"436","B03W",85,"T","fhd",2.98,2.62,-0.120805369127517,0.128748982744308,2.80577974901809,0.128306578635043
"437","B03W",85,"T","porosity",0.77,0.72,-0.064935064935065,0.0671393028376285,0.745419345066923,0.0670763380785497
"438","B03W",85,"T","clumping_index",0.91,0.88,-0.032967032967033,0.0335226920386436,0.895125689498408,0.0335148464086768
"439","B03W",85,"T","mean_height_mean",9.7,7.85,-0.190721649484536,0.21161235371502,8.82361887209551,0.209664540911959
"440","B03W",85,"T","moch",16.33,19.49,0.193508879363135,-0.176897606537096,17.9795578366099,-0.17575515642357
"441","B03W",85,"T","max_ht",29.84,30.46,0.0207774798927614,-0.0205645721314557,30.1515936560574,-0.0205627605317454
"442","B03W",85,"T","p10",1.59,1.44,-0.0943396226415095,0.099090902644231,1.51685529962485,0.0988887997669244
"443","B03W",85,"T","p25",1.95,1.81,-0.0717948717948717,0.0745025272979211,1.88130274012451,0.0744165184125199
"444","B03W",85,"T","p50",3.22,2.66,-0.173913043478261,0.191055236762709,2.95330323536206,0.189618185255991
"445","B03W",85,"T","p75",10.52,6.42,-0.389733840304183,0.493860089607694,8.71455104982465,0.470477478020224
"446","B03W",85,"T","p90",16.15,15.1,-0.0650154798761609,0.0672253058477869,15.6338175120474,0.0671620990324897
"447","B03W",85,"T","cover_fraction",98.4,97.38,-0.0103658536585367,0.0104199533036531,97.8913285230107,0.0104197176132945
"448","B03W",85,"T","vai_mean",6.93,6.81,-0.0173160173160173,0.0174676930403908,6.87026200373756,0.0174665827787525
"449","B04E",65,"T","rugosity",14.11,22.51,0.595322466335932,-0.467075889053918,18.7855290050613,-0.447152699172689
"450","B04E",65,"T","top_rugosity",6.96,7.29,0.0474137931034483,-0.0463240716742385,7.12691027023632,-0.0463033751635907
"451","B04E",65,"T","enl",18.34,19.55,0.0659760087241004,-0.063890819603056,18.9546577389306,-0.0638365522957879
"452","B04E",65,"T","fhd",2.86,2.84,-0.006993006993007,0.00701757265864654,2.85001754380565,0.00701750066187096
"453","B04E",65,"T","porosity",0.73,0.74,0.0136986301369863,-0.0136056520557786,0.73501700660597,-0.0136051273781762
"454","B04E",65,"T","clumping_index",0.88,0.89,0.0113636363636364,-0.0112995552539334,0.885014124181078,-0.0112992546974922
"455","B04E",65,"T","mean_height_mean",9.83,9.42,-0.0417090539165819,0.0426038455708036,9.62718286935488,0.0425877440538817
"456","B04E",65,"T","moch",15.71,18.26,0.162316995544239,-0.150415422899293,17.0327874994083,-0.149711255429482
"457","B04E",65,"T","max_ht",27.41,28.38,0.035388544326888,-0.0347767614172022,27.8992159388037,-0.0347680021591887
"458","B04E",65,"T","p10",2.26,2.05,-0.0929203539823009,0.0975250201338778,2.15755648825239,0.09733232994984
"459","B04E",65,"T","p25",3.2,3.01,-0.0593750000000001,0.0612107310448966,3.10645296117614,0.0611630056448897
"460","B04E",65,"T","p50",4.9,5.02,0.0244897959183672,-0.0241947285870568,4.96036288995069,-0.0241917784368377
"461","B04E",65,"T","p75",9.81,9.45,-0.0366972477064221,0.0373875320716204,9.6316820960827,0.0373766488977472
"462","B04E",65,"T","p90",12.41,12.43,0.00161160354552777,-0.00161030630610391,12.4200040257642,-0.00161030543617468
"463","B04E",65,"T","cover_fraction",98.47,96.46,-0.020412308317254,0.0206235186188849,97.4701813376789,0.0206216913974593
"464","B04E",65,"T","vai_mean",7.43,6.98,-0.060565275908479,0.0624769419553867,7.20851232918416,0.0624261955102918
"465","B04W",65,"B","rugosity",20.49,19.9,-0.0287945339189849,0.0292172305203617,20.1971545025531,0.0292120357808532
"466","B04W",65,"B","top_rugosity",7.03,7.26,0.0327169274537695,-0.0321931230141311,7.1459254124291,-0.0321861741797577
"467","B04W",65,"B","enl",19.18,19.82,0.0333680917622524,-0.0328234594465498,19.5026254642804,-0.0328160944880051
"468","B04W",65,"B","fhd",2.92,2.88,-0.0136986301369863,0.0137933221323358,2.90006896469722,0.0137927754432475
"469","B04W",65,"B","porosity",0.74,0.72,-0.0270270270270271,0.0273989741881146,0.730068489937759,0.0273946900539497
"470","B04W",65,"B","clumping_index",0.9,0.89,-0.0111111111111111,0.0111733005981253,0.895013966371475,0.0111730100040132
"471","B04W",65,"B","mean_height_mean",9.6,8.63,-0.101041666666667,0.106518593378454,9.12789406161136,0.106267666282354
"472","B04W",65,"B","moch",14.67,15.21,0.0368098159509203,-0.0361485141163112,14.9424395598577,-0.0361386772110955
"473","B04W",65,"B","max_ht",26.95,27.39,0.0163265306122449,-0.0161946859199807,27.1708906736603,-0.0161938011265321
"474","B04W",65,"B","p10",1.72,1.69,-0.0174418604651163,0.0175957618903797,1.705065981128,0.0175946270303002
"475","B04W",65,"B","p25",2.71,2.69,-0.00738007380073801,0.00740744127786182,2.70001851845501,0.00740735660266667
